"","customer_id","est_income","hold_bal","pref_cust_prob","imp_cscore","RiskScore","imp_crediteval","axio_score","card_offer","DS_AX03efs","DS_BWEsk45","DS_CARDIF2","CR_East","AE_Yes","score"
"31",765885,7823.8202766927,4,0.117838416159117,602,711.291227693564,23.8562465469156,0.166712906936513,FALSE,1,0,0,0,0,2.39358290420847e-11
"32",964281,36779.0250471955,10.9846713799297,0.142504840262265,609,819.587294660305,24.6436265939145,0.431745423468613,FALSE,1,0,0,1,0,1.10933590339058e-06
"33",730025,97200.9430992744,27.9900331813503,0.407361041126728,589,667.978793646485,24.4930324161746,0.964533605167609,TRUE,1,0,0,1,0,0.42878046395847
"34",625375,31797.6318295265,22.8283415232531,0.0683389104493661,593,687.065998391011,24.8960061305589,0.0306166484510226,FALSE,1,0,0,1,1,2.26156809103884e-08
"35",121424,51034.7649061818,9,0.577200527631613,564,691.923967935522,23.7290057898168,0.875922785975697,FALSE,1,0,0,0,0,0.000657644078952396
"36",71578,69197.5387571631,11.8827792290916,0.430532059226787,608,652.595505617866,23.6615274073206,0.440630684096939,FALSE,1,0,0,1,1,0.0932762417963375
"37",776481,24932.0291405482,30.1075384052169,0.258787454203599,669,642.399514134336,25.6365366552365,0.251406622854373,FALSE,1,0,0,1,0,5.10212818815345e-07
"38",466286,83911.6346112339,23.5864597995602,0.837333191592938,694,776.615187015719,27.1742769788723,0.462427360978602,TRUE,1,0,0,1,0,0.999953649472031
"39",342403,67584.4313252209,17.2311583209611,0.718311841007512,584,767.568926614319,24.0369657094892,0.412177513432565,TRUE,1,0,0,1,1,0.983931317800241
"40",461761,75313.4473479717,12,0.507850608921568,692,632.065990758394,27.1665376805,0.0305951649770327,FALSE,1,0,0,0,0,0.0119106437456009
"41",473362,29386.0168813162,4,0.726333449187078,574,651.74617982131,22.9769309588486,0.620671249906656,FALSE,1,0,0,0,0,0.00142295532476132
"42",211887,51896.9824270005,19.1823175959954,0.504576932522565,649,628.254624197411,26.4734119563402,0.141027524396475,FALSE,1,0,0,1,0,0.0595703390995445
"43",409765,68104.7310111494,7,0.268391187803926,690,709.87979909631,25.472168437813,0.80794245529351,FALSE,1,0,0,0,0,1.02078760076751e-05
"44",916518,61374.8257291947,17.7111112325374,0.287630166820452,649,897.240316318181,25.4128999115233,0.131443530688904,FALSE,1,0,0,1,1,0.00094115187943368
"45",209540,7080.13193391807,0,0.0495198088981933,672,566.009872382323,26.2073406935879,0.00435992632653076,FALSE,1,0,0,0,0,1.63931046361586e-11
"46",335884,77997.2913525913,8,0.164728053613858,554,568.464022219539,24.0929228385575,0.308342823563374,FALSE,1,0,0,0,0,1.74171690396295e-06
"47",208424,18891.6972087625,24.380335700268,0.751689311083607,699,621.872057042371,27.1933991283557,0.796308133763531,TRUE,1,0,0,1,0,0.132234320611487
"48",712488,42713.5982289958,25.4270501852667,0.254709321128444,582,686.546112858572,24.7212329423113,0.388357223184556,FALSE,1,0,0,1,0,7.85052247362834e-06
"49",880947,41406.7766990618,23.357684542388,0.638214218748348,619,485.874251058674,24.9922055424762,0.799708700538725,TRUE,1,0,0,1,0,0.1085949384908
"50",263908,33727.0091553188,6,0.140086621486823,549,694.520756428344,23.0990070970965,0.362784966625102,FALSE,1,0,0,0,0,1.12852717989187e-09
"51",100941,4402.65836912648,18.3687309998851,0.557193064691353,546,654.036241605995,22.3704808236781,0.0162891707463624,FALSE,1,0,0,1,1,4.28841384460407e-05
"52",152834,92365.3317618362,13,0.403283808958145,610,551.17032615324,23.6992252863854,0.0872775606504228,FALSE,1,0,0,0,1,0.00251490428807013
"53",531840,6361.14940364136,1,0.56126944060865,696,668.986954046546,26.7236878924576,0.978032346156,FALSE,1,0,0,0,0,5.05982616317147e-06
"54",274346,26302.9986109437,14.1559027065854,0.495237161632618,586,737.946521281382,24.7884324494563,0.911672808808868,FALSE,1,0,0,1,0,0.00104416972076434
"55",593624,47951.0445335375,20.2578191690343,0.202809554016053,663,532.578135606121,26.3692941931861,0.421904668635634,FALSE,1,0,0,1,1,1.70244628503833e-05
"56",407490,27776.5678207292,13.0728442336179,1.12771288557425,580,714.742291357457,23.7651506373788,0.615714965049589,TRUE,1,0,0,1,1,0.999836912648497
"57",311259,47483.8275830143,20.7833579731801,0.0887396701290754,630,638.482550892747,25.3467979834046,0.325809442042521,FALSE,1,0,0,1,1,5.8892992346236e-07
"58",595019,46933.8141623902,6,0.177854162617281,672,612.425744209203,25.6241526647546,0.274058680580151,FALSE,1,0,0,0,1,5.617525328317e-08
"59",234104,38942.6040651367,4,0.250626206089534,653,659.498708454803,24.8265125727823,0.341144432366856,FALSE,1,0,0,0,0,9.57861646056949e-08
"60",34438,51222.3129865092,15,0.147506723076909,622,661.905223942905,24.4438146501862,0.846744800148582,FALSE,1,0,0,0,0,1.0617837249304e-08
"61",656828,50195.784524658,18.3713565798749,0.267515685858385,636,660.97118509939,24.6266217330127,0.951929937331773,FALSE,1,0,0,1,1,7.34150490609355e-05
"62",746261,22088.5254977859,8,0.201422594926249,644,596.120818499786,24.6329712394201,0.0591312621899799,FALSE,1,0,0,0,0,1.33016214130594e-09
"63",965989,24608.9703253892,14.1401567171865,0.195320025738522,618,740.992474816117,25.1035624534482,0.987321267765469,FALSE,1,0,0,1,0,5.53980780842556e-07
"64",626132,75480.4607778271,18.3469026426618,0.12361064162953,560,664.591692908903,23.4756936309689,0.436495660701453,FALSE,1,0,0,1,0,5.63825761333682e-05
"65",299740,51653.0918965414,0,0.5607579396019,541,630.673939706116,24.1939598951766,0.530453129233797,FALSE,1,0,0,0,1,0.00169914373567971
"66",387322,1193.22858111972,14.771075388983,0.161539615660344,509,544.826110481814,21.8214738178075,0.729442853024426,FALSE,1,0,0,1,0,1.84645537135636e-09
"67",851985,10081.5422743598,15.3576477607903,0.155036815394582,628,574.230729043651,26.0225147078932,0.125031093781266,FALSE,1,0,0,1,1,2.95464152955085e-08
"68",326037,27926.0160582159,19.9371603345887,0.165188925642518,697,800.83031522024,25.6784572472352,0.735545410204553,FALSE,1,0,0,1,0,2.70389656965186e-07
"69",983487,61061.3195371265,2,0.135648362814591,624,672.442930062378,25.6781698978472,0.289315019773731,FALSE,1,0,0,0,1,2.65929196494153e-07
"70",486721,48099.1306389032,1,0.228293564883132,559,661.50748627927,23.1048454738856,0.349676161928042,FALSE,1,0,0,0,0,1.54266736726214e-07
"71",193072,61483.0701996753,23.8275162127156,0.762467065117742,673,767.986622226622,25.8643377594421,0.977485617623287,TRUE,1,0,0,1,1,0.985837499935716
"72",377667,29694.8358491552,11,0.927408753209225,607,600.901759163977,23.6476830841831,0.841362195739169,TRUE,1,0,0,0,0,0.108733438264002
"73",462764,30194.3088833788,14.738069078061,0.497097046997185,575,809.193419562671,23.0130236307865,0.101249752638802,FALSE,1,0,0,1,0,0.000891972032972025
"74",295888,36941.6731428262,5,0.355379963969728,579,883.534645091479,25.0614827509646,0.376753910941371,FALSE,1,0,0,0,0,9.25863438905551e-07
"75",855314,13748.8311101529,25.3406665411925,0.56568601357642,590,727.022184893368,25.2150759144407,0.00983995549893875,FALSE,1,0,0,1,1,0.000287358943113457
"76",622882,123931.61199,14.4244574021762,0.312476482630506,533,761.149583139506,22.2931667717304,0.0752162280922806,TRUE,1,0,0,1,0,0.888866230641695
"77",947926,63460.7253924929,2,0.135777409667563,651,591.629003473703,25.2302704602122,0.477943502165793,FALSE,1,0,0,0,0,3.18347610223114e-07
"78",183961,46296.4684729372,5,0.285700855544517,644,636.054137633429,25.8975361852982,0.0247566522973287,FALSE,1,0,0,0,1,9.26305073692794e-07
"79",320882,10749.7698821483,6,0.203355188500202,527,865.558859483215,22.3273779364845,0.401600134720251,FALSE,1,0,0,0,1,1.3067550742574e-10
"80",705824,17144.8078420585,20.2847939723583,0.391043213805536,645,794.089171588387,25.4157014657792,0.0422385051076831,FALSE,1,0,0,1,1,1.25713472262221e-05
"81",139562,39105.0553560817,4,0.251180286781069,553,898.397667465154,23.3127604146109,0.249847789303041,FALSE,1,0,0,0,1,5.42237570626514e-08
"82",798562,15376.1517314756,17.7717149981938,0.296127083291095,577,636.82804870271,24.458512547031,0.732195918249249,FALSE,1,0,0,1,0,8.50705359080905e-07
"83",119424,5448.26931729437,4,0.167644251953961,527,687.568959164907,23.4481110388089,0.412197084782208,FALSE,1,0,0,0,0,4.89659735281324e-11
"84",863295,57228.1630781566,16,0.141443704801419,618,702.999477344513,23.8783563475641,0.99912346624118,FALSE,1,0,0,0,1,1.57647365340845e-08
"85",602678,5553.31043581886,1,0.455932343108833,550,724.281514794677,24.2008676060779,0.159864313707346,FALSE,1,0,0,0,1,1.2053997749168e-07
"86",271590,57822.0058373284,6,0.746673053667821,681,578.849893122354,27.0537696619644,0.763748107454069,TRUE,1,0,0,0,1,0.393274232200615
"87",235152,98860.8506648665,27.4027971947798,0.143110383733824,543,576.923947916909,24.3008828083935,0.875754902200393,FALSE,1,0,0,1,1,0.00138039060949988
"88",300779,8418.35229036749,12,0.873415481368561,583,617.760156061526,24.4892627432424,0.639142632682394,FALSE,1,0,0,0,0,0.00169032080733204
"89",791914,1644.64169705207,29.3590840654284,0.141355403824606,538,742.975697619302,23.1984874468745,0.95942654318123,FALSE,1,0,0,1,1,3.62168754784186e-10
"90",36230,47914.1091292539,1,0.705711649502953,640,659.908199902446,24.6060696542659,0.85132071727936,FALSE,1,0,0,0,0,0.0355739383448272
"91",680822,15772.6744875569,24.2795312751258,0.183609843062699,529,549.75807037373,22.0089884235496,0.636316137042986,FALSE,1,0,0,1,1,9.57796946824586e-09
"92",302004,28842.1442504217,15,0.283228210692122,699,674.642892392393,27.3025228715915,0.49400438558181,FALSE,1,0,0,0,1,3.4566680378321e-08
"93",807842,9280.94191186714,4,0.66138652573815,524,653.039209699849,21.8917005787841,0.0176933860413856,FALSE,1,0,0,0,0,9.34578547825227e-06
"94",117162,57436.3778615142,5,0.186688883604804,690,539.175324879234,26.1286340443439,0.0902824967108263,FALSE,1,0,0,0,1,4.58791462820269e-07
"95",84457,81836.829521842,7,0.437324694845143,504,819.292078896023,22.3797018332549,0.167303304210704,FALSE,1,0,0,0,1,0.00148038048861624
"96",92405,124430.054485225,16,0.239265851332459,547,748.108615880573,22.8024336566817,0.0524522470230967,FALSE,1,0,0,0,0,0.00247640314834822
"97",807188,91258.330826507,23.0535477253049,0.864358242460378,581,811.992975038474,23.2819422837499,0.988245170740508,TRUE,1,0,0,1,1,0.999964366099499
"98",427536,20614.6283028086,3,0.332009599587306,637,671.707742699189,25.869953169578,0.571835951684336,FALSE,1,0,0,0,0,8.08114436745313e-08
"99",951993,59705.246566582,17.1349434851887,0.192327624141375,513,816.904072163499,22.2945097812149,0.844905311998688,FALSE,1,0,0,1,1,2.13597306667727e-05
"100",922399,12489.2253418179,16.4088806090048,0.412400808360324,668,617.641866738239,26.175527382073,0.492749772814568,FALSE,1,0,0,1,0,2.30500181716511e-05
"101",234762,74251.9680048861,18.2088896739871,0.159767730741799,572,671.851402845767,24.5609615371907,0.765953946957423,FALSE,1,0,0,1,0,0.000180490303763171
"102",322977,80559.8124741678,22.4023617914819,0.290817710212385,650,442.266693213991,24.7620769977536,0.149284627959583,FALSE,1,0,0,1,1,0.00766668071711523
"103",416411,43695.3506492757,19.0432851323028,0.257603278100391,636,613.758686768385,25.0796490698454,0.637197712000218,FALSE,1,0,0,1,0,2.42112980836647e-05
"104",215762,21282.5564405118,22.0095501164451,0.151599162395717,546,715.192785250157,23.1013391559618,0.100933126534582,FALSE,1,0,0,1,0,1.99996376327993e-08
"105",435739,3303.11797594169,2,0.179085457187098,690,629.167168532976,27.2520311522094,0.0855322804447329,FALSE,1,0,0,0,1,2.75964993652439e-10
"106",176635,68427.2145612008,18.5873320734764,0.140119741092951,548,653.729320735124,22.4107501883286,0.599081538915169,FALSE,1,0,0,1,1,1.88699857099819e-05
"107",349595,61624.3585673244,15.7961863795294,0.202668422479053,691,659.515451799482,25.5608430402877,0.357534491157876,FALSE,1,0,0,1,1,0.000159494086590382
"108",255878,22974.7553895755,15.3291008201505,0.30178462632629,694,813.475386985032,25.6377928339904,0.319063463846785,FALSE,1,0,0,1,0,6.50174275730816e-06
"109",716614,50361.5786510411,1,0.271199540437747,684,665.461848945575,26.0700104767132,0.30639246221937,FALSE,1,0,0,0,1,2.04814139329718e-06
"110",773109,65955.5406527682,1,0.118220925385484,564,649.282610042376,22.8690992094668,0.160556707118308,FALSE,1,0,0,0,0,1.30660744275139e-07
"111",671310,36123.3197780863,8,0.494081018556603,528,670.076137799529,23.4420638663353,0.0356494870260282,FALSE,1,0,0,0,0,9.24270958886662e-06
"112",713885,31209.7915674877,11,0.446160485724507,501,736.430281151438,23.1044938503588,0.278069653762904,FALSE,1,0,0,0,0,8.3017383887708e-07
"113",960404,26609.1224988717,25.4968203666155,0.263840740604286,518,748.384306789142,22.1468822502809,0.238692729539119,FALSE,1,0,0,1,0,3.18179601252024e-07
"114",403605,17565.3548787865,4,0.824242165334265,692,590.066495449572,26.209672483102,0.0308132158703541,FALSE,1,0,0,0,1,0.0100429657181382
"115",906684,53653.2763458204,5,0.235816289981431,554,627.309206143377,24.5359072094514,0.179937107089344,FALSE,1,0,0,0,1,4.65768353707137e-07
"116",506756,55197.2771440006,17,0.118344656444048,611,710.941003039084,24.0083477226386,0.902963571608437,FALSE,1,0,0,0,0,6.153623623378e-09
"117",726112,57725.8205733392,4,0.0253088613703426,690,677.729511373438,27.2567552335835,0.599214285190586,FALSE,1,0,0,0,1,1.56656917172901e-08
"118",703660,18705.1126711048,3,0.186895710905935,522,767.044542766366,22.6548846582002,0.0202728793439807,FALSE,1,0,0,0,1,4.62978457184188e-10
"119",783626,19891.9193022219,15.7637101375828,0.286818233031327,541,742.331062828161,23.3417349975301,0.196289061534637,FALSE,1,0,0,1,0,1.07417706270419e-06
"120",571233,42931.5213895489,13,0.182110683736072,574,563.36331827856,23.9220927618174,0.221564200260335,FALSE,1,0,0,0,0,7.52404822351481e-09
"121",591667,28254.3513994959,3,0.589159266234715,616,760.267749607111,23.9648023517488,0.150152788005711,FALSE,1,0,0,0,0,6.77816463933038e-05
"122",890253,28978.9984951152,19.1702357765276,0.342846147711519,562,702.120839596463,22.7512862807901,0.0591582369923178,FALSE,1,0,0,1,1,8.68691564073899e-06
"123",153504,96001.734514551,20.3798795200265,0.0919062620474888,603,642.350646671748,24.333640783426,0.211582777500515,FALSE,1,0,0,1,1,0.000598629730937548
"124",277955,62730.5107254044,10,0.265159276251909,693,618.927274720514,26.7989191826149,0.881088973448981,FALSE,1,0,0,0,0,5.04040244252322e-06
"125",298779,29296.9001647538,17.240867172026,0.158689255705591,683,695.835101027578,25.6551516517641,0.742369337007723,FALSE,1,0,0,1,1,3.86250916251451e-07
"126",495368,80049.2365577917,5,0.0856515507511619,667,510.95967955486,25.6488206928157,0.932983078058116,FALSE,1,0,0,0,1,8.92875984165873e-07
"127",850053,2734.9835872781,4,0.28425756521891,629,641.233816057886,24.9924849200101,0.127117415339393,FALSE,1,0,0,0,1,1.08802494453422e-09
"128",494629,54972.7950747367,11.0968169315558,0.302544356939775,517,763.519911254647,22.1520286390835,0.361946443193646,FALSE,1,0,0,1,0,0.000314729680349822
"129",763305,102869.072899927,4,0.3469023438547,543,642.924731742971,23.0117556420022,0.877019903979595,FALSE,1,0,0,0,1,0.00659451624081135
"130",975085,40959.1230601817,5,0.144955088521766,566,556.635877391266,23.0319511574363,0.48588354432283,FALSE,1,0,0,0,1,4.0885507622184e-09
"131",369431,21951.9997325302,20.7946848432385,0.269574501471966,622,524.630063833886,25.9372621437318,0.479164293588426,FALSE,1,0,0,1,1,1.47447445934451e-06
"132",563174,11593.1574950364,17.5291216825113,0.985926987824734,639,658.817551779774,24.4963463557684,0.717354845256694,TRUE,1,0,0,1,1,0.928875742984334
"133",885185,52982.7013954165,28.0584301817936,0.787469886027421,543,654.328779065911,22.3095677722868,0.194624417396143,TRUE,1,0,0,1,1,0.841184328568958
"134",185470,18772.1714277437,9,0.206355882785613,633,779.430552091063,26.1293077087192,0.278239439546965,FALSE,1,0,0,0,1,1.48422356869382e-09
"135",905661,49285.0465308099,14.7995920736216,0.420276466873668,651,634.410879798948,26.1956414710886,0.261061193515381,FALSE,1,0,0,1,1,0.00801470051337208
"136",589605,48376.5750945057,11,0.0549005713029276,559,704.243760089995,22.6441243783621,0.133632061601516,FALSE,1,0,0,0,0,5.5273536243926e-10
"137",912434,37501.5688401889,16.9314264146674,0.280372990257337,523,571.429644529509,23.684131403475,0.277424053003366,FALSE,1,0,0,1,1,1.24801878149887e-05
"138",499546,3672.40647792983,13.20019869353,0.130559368658041,545,656.827029083624,22.4355329801328,0.730873914926194,FALSE,1,0,0,1,0,1.91450562678022e-09
"139",880715,54917.1346282951,10,0.330038280077717,561,621.607070513384,24.4180309328861,0.45346332267937,FALSE,1,0,0,0,0,3.02785697419492e-06
"140",884827,35355.4435758468,25.0653390871347,0.630159700046748,511,642.647903095257,22.3471033535354,0.499708148162788,FALSE,1,0,0,1,1,0.0113400967010384
"141",221002,78255.3507557204,2,0.461858067449301,651,706.297800448974,24.5368635564614,0.17151368591779,FALSE,1,0,0,0,0,0.00686270482324264
"142",96943,3251.64389863116,25.6839338573857,0.779635030096013,574,551.066206391296,22.9584935692428,0.0307545637776084,FALSE,1,0,0,1,0,0.00464984413307198
"143",75488,63778.9791921848,19.7520518178451,0.748930580590359,539,501.739201372152,22.2501749331681,0.611730828846167,TRUE,1,0,0,1,1,0.964036392669754
"144",981956,4667.48497784253,18.7958207256296,0.0736737309143169,597,617.26637503035,24.7197226065658,0.149074120456896,FALSE,1,0,0,1,1,6.94142047472694e-10
"145",654682,72170.877463317,25.7433801285093,0.220906114848989,614,603.675603173873,23.7978662540099,0.532518573913467,FALSE,1,0,0,1,0,0.000179478138631735
"146",879703,30790.424777721,7,0.236100647095443,627,640.294352516582,25.0673698334815,0.169036030630322,FALSE,1,0,0,0,1,1.532164047377e-08
"147",555230,30395.9966411409,8.17926694234726,0.124989384495197,682,500.261142936098,25.1182098191875,0.145593966449631,FALSE,1,0,0,1,0,4.71996042923233e-07
"148",769187,21212.905233245,22.0941748173643,0.2890182694168,531,379.245475086253,23.6252563646226,0.134900210432786,FALSE,1,0,0,1,0,7.2394568569356e-07
"149",565911,23349.3755921194,0,1.05743697904785,661,685.349124669559,26.417723658103,0.21034985897802,TRUE,1,0,0,0,0,0.930840742606197
"150",145489,77624.8129969437,6,0.914186706558263,665,564.257509152902,25.8608570737021,0.14300765474867,TRUE,1,0,0,0,1,0.997918457814207
"151",334270,63728.2392909462,20.6891130601821,0.126332112077374,569,670.896340376489,24.4045525710914,0.832957981514027,FALSE,1,0,0,1,1,1.15433655335278e-05
"152",400056,13293.9152540536,29.1698183145205,0.398302712992014,544,664.042599592765,23.0692361365057,0.0193742469076704,FALSE,1,0,0,1,1,1.14287419395389e-06
"153",953308,82409.1526361311,0,0.161699015349585,612,693.445694680546,24.53344060622,0.291740910564744,FALSE,1,0,0,0,0,9.68483268445227e-06
"154",27276,46061.7039628962,24.1773213482943,0.368808851650488,691,673.368054709727,27.0614595555785,0.22541838998292,FALSE,1,0,0,1,0,0.0006439451870518
"155",951247,64701.9108317962,17.9053502548367,0.070852061477697,524,630.683635237826,23.8254515142054,0.542109083479968,FALSE,1,0,0,1,1,3.74255661526736e-06
"156",964413,26401.1580273168,11,0.15479612714174,582,838.839712821163,24.852725466043,0.748975860406986,FALSE,1,0,0,0,1,6.06959382679829e-10
"157",868086,12880.4997665545,29.1970747021666,0.125816864497571,514,765.58629038312,22.3077911776735,0.430760394744998,FALSE,1,0,0,1,0,9.33020263688573e-10
"158",741230,89871.8452038178,17.3825592245971,0.357291651795653,663,703.368940780814,24.759597023371,0.226155964962586,TRUE,1,0,0,1,0,0.225248402309121
"159",563094,90618.132468183,20.5008577393346,0.125110301750981,615,588.071034181418,24.9466081033536,0.033093139057758,FALSE,1,0,0,1,0,0.000771018669510513
"160",72673,19717.3079966506,27.0862649769666,0.283511741806527,647,570.315212048984,26.164886300817,0.184321479051842,FALSE,1,0,0,1,1,7.69783119006634e-07
"161",313374,10098.0945419234,1,0.295119390743542,595,687.145860977092,24.9289537214434,0.0729963513383057,FALSE,1,0,0,0,0,5.93284989221516e-09
"162",469575,39234.9055721206,30.7885246533102,0.0662606870912769,505,888.126762470689,23.3420090958733,0.0624057660483362,FALSE,1,0,0,1,0,1.33887816568982e-08
"163",685127,37221.867768979,13,0.134629391991089,680,703.558149859023,25.0844488947565,0.400873188572657,FALSE,1,0,0,0,1,1.5867435376143e-09
"164",975553,49103.4925978128,16.3503260519951,0.0583500936710061,534,653.831063301631,22.1102088599127,0.736481804105461,FALSE,1,0,0,1,0,1.64175273758934e-07
"165",565643,45544.7116214999,3,0.244341269459432,557,647.202543067314,22.8702183175995,0.106941005217378,FALSE,1,0,0,0,1,1.12458752797485e-07
"166",557683,27283.3683888703,17.1811967149547,0.119581831286641,537,745.566356181514,22.8638649343183,0.409448199596754,FALSE,1,0,0,1,0,3.58113700678931e-08
"167",228010,4543.61144116971,14.3240659170871,0.34104118869145,665,659.33553862302,25.0465223971648,0.199855685259713,FALSE,1,0,0,1,0,9.89964341742759e-07
"168",209175,20832.6237937309,10,0.626751356505548,624,735.245339087746,25.794190418224,0.13471037950233,FALSE,1,0,0,0,0,5.13430933757361e-05
"169",746911,22820.2050494885,3,0.188304465090694,599,645.521364115708,23.8988767019942,0.363397169742936,FALSE,1,0,0,0,1,1.45424656115902e-09
"170",752651,17824.315663396,3,0.19650099515821,690,590.331714459571,26.1391730971515,0.196830274956298,FALSE,1,0,0,0,1,2.08240680775964e-09
"171",356586,41927.1591240652,5,0.156437659797979,553,704.68335185482,22.5159490411914,0.54175780533363,FALSE,1,0,0,0,0,5.09943878569273e-09
"172",20281,79035.4379455672,11,0.130415968167608,510,691.865327682208,22.5705497315367,0.786454595295429,FALSE,1,0,0,0,0,3.29665679709937e-07
"173",674761,25725.2226320954,1,0.818724817936346,558,796.574696028219,23.3399819239264,0.41820265222883,FALSE,1,0,0,0,0,0.0133019657729374
"174",406138,43104.0039122573,16.5032857484273,0.377973671830455,625,637.479969885378,25.3640775714041,0.323371947768214,FALSE,1,0,0,1,0,0.000661542972739099
"175",369059,4026.68002817399,30.8193120578083,0.384037905957235,556,536.356521970578,23.7840005171904,0.216156062511822,FALSE,1,0,0,1,1,2.21670827167278e-07
"176",473523,71115.9486756493,13,0.563408031655194,525,727.801428807322,23.8698955979772,0.694833048549472,FALSE,1,0,0,0,1,0.00600797359068985
"177",774095,64196.8596061553,22.2454224330451,0.492293446879393,571,692.13016717603,23.8506103603903,0.0642731281871915,FALSE,1,0,0,1,0,0.0656632446055177
"178",88726,29185.1882700868,28.2461750393257,0.517348918409096,672,600.11076958899,24.9525118945876,0.0536889287881717,FALSE,1,0,0,1,1,0.000546336447565271
